pair,ccy_A,ccy_B,tenor,regime_state,window_end_date,adf_stat,adf_pval,hedge_ratio_beta,cointegrated,n_obs,r_squared
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-11,-2.6423696490147095,0.08455262630676069,0.09107446352916085,False,250,0.5749957120158304
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-12,-2.6153185414957982,0.0898723865496382,0.09073853145972322,False,250,0.5702541299205215
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-13,-2.6803079980326663,0.07750827167667236,0.09025559689804072,False,250,0.5656121718557326
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-16,-2.6377767668796905,0.08543818497104877,0.08979856489751246,False,250,0.5609049008732361
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-17,-2.629585328699233,0.08703543423840615,0.0893315544115621,False,250,0.5558965019632083
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-18,-2.6309143964866184,0.08677471909313039,0.0889539106826688,False,250,0.5510390294798704
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-19,-2.648713700458787,0.08334117758701987,0.08858609262266368,False,250,0.5459599161114705
JPY-AUD 5Y,JPY,AUD,5Y,0,2013-12-20,-2.6146756290678894,0.09000188891041111,0.08875777967744646,False,250,0.544503732869215
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-07,-2.647764211927262,0.0835216252211991,0.08894019077165685,False,250,0.5432854357828346
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-12,-2.6848545406455306,0.07669596314168818,0.08907471813521095,False,250,0.5412837759994306
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-13,-2.6345741127061535,0.08605994093178809,0.08927791004074884,False,250,0.5398085329293725
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-14,-2.663146509590966,0.08063550361889382,0.08948259551259194,False,250,0.5383183954348548
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-17,-2.575666372544716,0.09813154505814253,0.08945170504347508,False,250,0.5352564962750923
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-18,-2.599721566599635,0.09305482761626827,0.08947111765604411,False,250,0.5322151462742287
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-20,-2.571849529350842,0.09895608392239896,0.08952466711268109,False,250,0.5293464887327863
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-21,-2.579843051697991,0.09723527179211894,0.0896097599964856,False,250,0.526544281469227
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-24,-2.571823214085989,0.0989617869269942,0.08973088621102032,False,250,0.5237533026296739
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-25,-2.565791955708171,0.10027546870823945,0.08990556464051971,False,250,0.5215071958570835
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-26,-2.587807397136979,0.09554350567289455,0.09002894211614795,False,250,0.5193834619149742
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-27,-2.6156703376660997,0.08980158478996225,0.09074173606787628,False,250,0.5223189084435422
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-02-28,-2.6660330318422285,0.08010271210592429,0.0916159375685884,False,250,0.5268424972311947
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-03-03,-2.695017416701882,0.07490444930829551,0.09246576264042922,False,250,0.5312723128648282
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-03-04,-2.649303255935291,0.08322928711036393,0.0934424347672457,False,250,0.5368515232660491
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-03-05,-2.8004991255927507,0.05820250689389347,0.09441689755793223,False,250,0.5425734294992517
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-10-30,-2.6213418942656435,0.08866606507153985,0.09568286456808042,False,250,0.5509970121435961
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-10-31,-2.6952360181633837,0.07486628021874416,0.09718468568740996,False,250,0.56197534362198
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-03,-2.7703838729759735,0.06263033441677136,0.0987414335384127,False,250,0.5722780657767452
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-04,-2.7853100542232854,0.060402953806552424,0.10025140861130699,False,250,0.5821078755366311
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-05,-1.7815405865259317,0.3896640214556265,0.10157632458184271,False,250,0.5904424203206677
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-06,-1.7784174354369249,0.3912282504546135,0.10292434291855813,False,250,0.5988378705761912
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-07,-1.8003944663278748,0.38026586961754366,0.1042230794787263,False,250,0.6062807309586036
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-10,-1.7771702601117283,0.39185347131410236,0.10562480586996378,False,250,0.6141008508948476
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-11,-1.8940997185127018,0.334841860123158,0.10689382799551247,False,250,0.6211276508465333
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-12,-2.0353462595701597,0.27129319002699914,0.1080346058761206,False,250,0.6275062481881596
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-13,-1.915254069632008,0.3249194912224831,0.10929156159714666,False,250,0.6337926169958079
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-14,-1.8868534828070496,0.33827069562063505,0.11057613023074936,False,250,0.6398446893296301
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-17,-1.8675189920692266,0.3474920283276781,0.11197784152711976,False,250,0.6463879130684014
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-18,-1.942026626733233,0.31255591085123613,0.1133693154611448,False,250,0.6532730942693679
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-19,-1.9533232141642185,0.307406512677049,0.11471093684008973,False,250,0.658838955796865
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-20,-1.8120003263794326,0.3745203505176895,0.1162677625695943,False,250,0.6662007993251811
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-11-21,-1.8107815583026934,0.37512223934639227,0.11769199645217046,False,250,0.6720401304949788
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-12-01,-1.8614508624328,0.3504073555370607,0.11922305418274784,False,250,0.6789738405943622
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-12-02,-1.8258053682333317,0.3677273794833802,0.12095852143379779,False,250,0.6859133679760612
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-12-03,-1.8479766744537711,0.3569159323171308,0.12281228395444022,False,250,0.6929595238684292
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-12-04,-1.900549937578268,0.33180244696679384,0.12267560124913968,False,250,0.6883183351570955
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-12-05,-1.8599361181434215,0.35113663573426857,0.12247780004309464,False,250,0.6835143854070227
JPY-AUD 5Y,JPY,AUD,5Y,0,2014-12-08,-1.8977846236120692,0.3331040103676509,0.12244292999018885,False,250,0.6791412840378431
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-16,-1.7881604259102593,0.3863553537978829,0.12272226529171731,False,250,0.6757139773151339
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-19,-1.755362213890252,0.4028372895411099,0.12291876247170648,False,250,0.6712216577295154
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-20,-1.6785258064668096,0.4422092007053965,0.12330690201955744,False,250,0.6668764769007559
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-21,-1.762366779421464,0.3992990235880823,0.1234038163501563,False,250,0.6623870705637935
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-22,-1.922722207719949,0.32144851597926727,0.12292682252796554,False,250,0.65727893137145
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-23,-1.7823131371473309,0.3892774084437027,0.12266543686447172,False,250,0.6519176771494639
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-26,-1.8379369801270007,0.36179624385757886,0.12250700030961902,False,250,0.647078983588554
JPY-AUD 5Y,JPY,AUD,5Y,0,2015-01-27,-1.8948186528022966,0.3345024922353767,0.12296473450727793,False,250,0.6444489200271561
